Punkt;Richtung;Grad;SSID; BSS; RSSI; Kanal; Datum
9;O;90;HFU Guest;"B4:FB:E4:4E:14:C8";"-71";"44";"18:37:17"
9;O;90;;"7E:8A:20:0F:32:CB";"-48";"6";"18:37:14"
9;O;90;;"7E:8A:20:0F:32:CB";"-49";"6";"18:37:17"
9;O;90;HFU Open;"86:8A:20:0F:34:37";"-85";"1";"18:37:14"
9;O;90;HFU Open;"86:8A:20:0F:34:37";"-85";"1";"18:37:17"
9;O;90;;"BA:FB:E4:4E:13:20";"-82";"44";"18:37:17"
9;O;90;HFU Guest;"78:8A:20:0F:32:63";"-88";"6";"18:37:17"
9;O;90;HFU Open;"C2:FB:E4:80:96:D9";"-86";"36";"18:37:10"
9;O;90;HFU Open;"C2:FB:E4:80:96:D9";"-86";"36";"18:37:14"
9;O;90;HFU Open;"C2:FB:E4:80:96:D9";"-86";"36";"18:37:17"
9;O;90;RIS-Labor;"86:83:C2:70:21:C4";"-75";"1";"18:37:10"
9;O;90;RIS-Labor;"86:83:C2:70:21:C4";"-75";"1";"18:37:14"
9;O;90;RIS-Labor;"86:83:C2:70:21:C4";"-73";"1";"18:37:17"
9;O;90;HFU Guest;"74:83:C2:70:21:C4";"-75";"1";"18:37:10"
9;O;90;HFU Guest;"74:83:C2:70:21:C4";"-75";"1";"18:37:14"
9;O;90;HFU Guest;"74:83:C2:70:21:C4";"-75";"1";"18:37:17"
9;O;90;eduroam;"82:8A:20:0A:F9:7F";"-90";"6";"18:37:10"
9;O;90;eduroam;"82:8A:20:0A:F9:7F";"-90";"6";"18:37:14"
9;O;90;eduroam;"82:8A:20:0A:F9:7F";"-90";"6";"18:37:17"
9;O;90;eduroam;"BE:FB:E4:80:96:DA";"-79";"1";"18:37:10"
9;O;90;eduroam;"BE:FB:E4:80:96:DA";"-75";"1";"18:37:14"
9;O;90;eduroam;"BE:FB:E4:80:96:DA";"-77";"1";"18:37:17"
9;O;90;;"7E:8A:20:0F:32:C2";"-81";"36";"18:37:10"
9;O;90;;"7E:8A:20:0F:32:C2";"-81";"36";"18:37:14"
9;O;90;;"7E:8A:20:0F:32:C2";"-81";"36";"18:37:17"
9;O;90;HFU Open;"86:8A:20:0F:1C:62";"-70";"36";"18:37:10"
9;O;90;HFU Open;"86:8A:20:0F:1C:62";"-70";"36";"18:37:14"
9;O;90;HFU Open;"86:8A:20:0F:1C:62";"-68";"36";"18:37:17"
9;O;90;HFU Open;"C2:FB:E4:C7:5F:07";"-92";"11";"18:37:10"
9;O;90;HFU Open;"C2:FB:E4:C7:5F:07";"-92";"11";"18:37:14"
9;O;90;HFU Open;"C2:FB:E4:C7:5F:07";"-88";"11";"18:37:17"
9;O;90;eduroam;"BE:FB:E4:80:96:D9";"-86";"36";"18:37:10"
9;O;90;eduroam;"BE:FB:E4:80:96:D9";"-86";"36";"18:37:14"
9;O;90;eduroam;"BE:FB:E4:80:96:D9";"-86";"36";"18:37:17"
9;O;90;HFU Guest;"B4:FB:E4:84:75:A5";"-87";"6";"18:37:17"
9;O;90;SHLAB02;"60:E3:27:AD:9B:62";"-82";"5";"18:37:17"
9;O;90;;"BA:FB:E4:4D:14:C8";"-75";"11";"18:37:17"
9;O;90;HFU Open;"C2:FB:E4:4D:17:84";"-84";"1";"18:37:10"
9;O;90;HFU Open;"C2:FB:E4:4D:17:84";"-85";"1";"18:37:14"
9;O;90;HFU Open;"C2:FB:E4:4D:17:84";"-84";"1";"18:37:17"
9;O;90;SHLAB01-5;"50:C7:BF:31:D3:96";"-88";"36";"18:37:10"
9;O;90;SHLAB01-5;"50:C7:BF:31:D3:96";"-88";"36";"18:37:14"
9;O;90;SHLAB01-5;"50:C7:BF:31:D3:96";"-88";"36";"18:37:17"
9;O;90;HFU Open;"86:8A:20:0F:32:CA";"-56";"36";"18:37:10"
9;O;90;HFU Open;"86:8A:20:0F:32:CA";"-57";"36";"18:37:14"
9;O;90;HFU Open;"86:8A:20:0F:32:CA";"-56";"36";"18:37:17"
9;O;90;HFU Guest;"78:8A:20:0F:32:C3";"-73";"11";"18:37:10"
9;O;90;HFU Guest;"78:8A:20:0F:32:C3";"-73";"11";"18:37:14"
9;O;90;HFU Guest;"78:8A:20:0F:32:C3";"-71";"11";"18:37:17"
9;O;90;HFU Open;"C2:FB:E4:4E:17:84";"-81";"44";"18:37:10"
9;O;90;HFU Open;"C2:FB:E4:4E:17:84";"-82";"44";"18:37:14"
9;O;90;HFU Open;"C2:FB:E4:4E:17:84";"-81";"44";"18:37:17"
9;O;90;;"6A:D7:9A:18:9B:6D";"-91";"48";"18:37:17"
9;O;90;eduroam;"BE:FB:E4:4D:17:84";"-84";"1";"18:37:17"
9;O;90;HFU Guest;"78:8A:20:0F:34:36";"-79";"48";"18:37:10"
9;O;90;HFU Guest;"78:8A:20:0F:34:36";"-79";"48";"18:37:14"
9;O;90;HFU Guest;"78:8A:20:0F:34:36";"-79";"48";"18:37:17"
9;O;90;eduroam;"82:8A:20:0F:32:C3";"-73";"11";"18:37:10"
9;O;90;eduroam;"82:8A:20:0F:32:C3";"-73";"11";"18:37:14"
9;O;90;eduroam;"82:8A:20:0F:32:C3";"-71";"11";"18:37:17"
9;O;90;eduroam;"BE:FB:E4:4E:17:84";"-81";"44";"18:37:10"
9;O;90;eduroam;"BE:FB:E4:4E:17:84";"-82";"44";"18:37:14"
9;O;90;eduroam;"BE:FB:E4:4E:17:84";"-81";"44";"18:37:17"
9;O;90;HFU Open;"6A:D7:9A:38:9B:6C";"-89";"6";"18:37:10"
9;O;90;HFU Open;"6A:D7:9A:38:9B:6C";"-86";"6";"18:37:14"
9;O;90;HFU Open;"6A:D7:9A:38:9B:6C";"-84";"6";"18:37:17"
9;O;90;eduroam;"82:8A:20:0F:34:36";"-79";"48";"18:37:10"
9;O;90;eduroam;"82:8A:20:0F:34:36";"-79";"48";"18:37:14"
9;O;90;eduroam;"82:8A:20:0F:34:36";"-79";"48";"18:37:17"
9;O;90;eduroam;"BE:FB:E4:C7:5F:07";"-92";"11";"18:37:10"
9;O;90;eduroam;"BE:FB:E4:C7:5F:07";"-92";"11";"18:37:14"
9;O;90;eduroam;"BE:FB:E4:C7:5F:07";"-92";"11";"18:37:17"
9;O;90;HFU Open;"86:8A:20:0F:1C:63";"-69";"1";"18:37:10"
9;O;90;HFU Open;"86:8A:20:0F:1C:63";"-65";"1";"18:37:14"
9;O;90;HFU Open;"86:8A:20:0F:1C:63";"-65";"1";"18:37:17"
9;O;90;HFU Open;"82:83:C2:21:95:67";"-92";"11";"18:37:10"
9;O;90;HFU Open;"82:83:C2:21:95:67";"-91";"11";"18:37:14"
9;O;90;HFU Open;"82:83:C2:21:95:67";"-91";"11";"18:37:17"
9;O;90;HFU Open;"82:83:C2:70:21:C3";"-82";"40";"18:37:10"
9;O;90;HFU Open;"82:83:C2:70:21:C3";"-80";"40";"18:37:14"
9;O;90;HFU Open;"82:83:C2:70:21:C3";"-82";"40";"18:37:17"
9;O;90;HFU Open;"C2:FB:E4:4D:13:20";"-91";"11";"18:37:14"
9;O;90;HFU Open;"C2:FB:E4:4D:13:20";"-91";"11";"18:37:17"
9;O;90;;"7E:8A:20:0F:34:36";"-79";"48";"18:37:10"
9;O;90;;"7E:8A:20:0F:34:36";"-79";"48";"18:37:14"
9;O;90;;"7E:8A:20:0F:34:36";"-79";"48";"18:37:17"
9;O;90;HFU Open;"86:8A:20:0F:32:CB";"-48";"6";"18:37:10"
9;O;90;HFU Open;"86:8A:20:0F:32:CB";"-48";"6";"18:37:14"
9;O;90;HFU Open;"86:8A:20:0F:32:CB";"-49";"6";"18:37:17"
9;O;90;HFU Open;"C2:FB:E4:4E:13:20";"-82";"44";"18:37:10"
9;O;90;HFU Open;"C2:FB:E4:4E:13:20";"-81";"44";"18:37:14"
9;O;90;HFU Open;"C2:FB:E4:4E:13:20";"-82";"44";"18:37:17"
9;O;90;SHLAB01;"50:C7:BF:31:D3:97";"-80";"4";"18:37:10"
9;O;90;SHLAB01;"50:C7:BF:31:D3:97";"-80";"4";"18:37:14"
9;O;90;SHLAB01;"50:C7:BF:31:D3:97";"-82";"4";"18:37:17"
9;O;90;eduroam;"82:8A:20:0A:EF:67";"-89";"6";"18:37:17"
9;O;90;eduroam;"7E:83:C2:70:21:C3";"-82";"40";"18:37:10"
9;O;90;eduroam;"7E:83:C2:70:21:C3";"-80";"40";"18:37:14"
9;O;90;eduroam;"7E:83:C2:70:21:C3";"-82";"40";"18:37:17"
9;O;90;iKettle 2.0:1e;"5E:CF:7F:06:DE:1E";"-93";"6";"18:37:10"
9;O;90;iKettle 2.0:1e;"5E:CF:7F:06:DE:1E";"-88";"6";"18:37:14"
9;O;90;iKettle 2.0:1e;"5E:CF:7F:06:DE:1E";"-92";"6";"18:37:17"
9;O;90;HFU Open;"86:8A:20:0F:32:C2";"-80";"36";"18:37:10"
9;O;90;HFU Open;"86:8A:20:0F:32:C2";"-81";"36";"18:37:14"
9;O;90;HFU Open;"86:8A:20:0F:32:C2";"-81";"36";"18:37:17"
9;O;90;HFU Guest;"B4:FB:E4:80:96:DA";"-79";"1";"18:37:10"
9;O;90;HFU Guest;"B4:FB:E4:80:96:DA";"-75";"1";"18:37:14"
9;O;90;HFU Guest;"B4:FB:E4:80:96:DA";"-75";"1";"18:37:17"
9;O;90;eduroam;"BE:FB:E4:4E:13:20";"-82";"44";"18:37:10"
9;O;90;eduroam;"BE:FB:E4:4E:13:20";"-82";"44";"18:37:14"
9;O;90;eduroam;"BE:FB:E4:4E:13:20";"-82";"44";"18:37:17"
9;O;90;HFU Guest;"68:D7:9A:68:9B:6C";"-89";"6";"18:37:10"
9;O;90;HFU Guest;"68:D7:9A:68:9B:6C";"-89";"6";"18:37:14"
9;O;90;HFU Guest;"68:D7:9A:68:9B:6C";"-84";"6";"18:37:17"
9;O;90;HFU Guest;"B4:FB:E4:80:96:D9";"-85";"36";"18:37:10"
9;O;90;HFU Guest;"B4:FB:E4:80:96:D9";"-85";"36";"18:37:14"
9;O;90;HFU Guest;"B4:FB:E4:80:96:D9";"-85";"36";"18:37:17"
9;O;90;HFU Open;"C2:FB:E4:4D:14:C8";"-76";"11";"18:37:10"
9;O;90;HFU Open;"C2:FB:E4:4D:14:C8";"-75";"11";"18:37:14"
9;O;90;HFU Open;"C2:FB:E4:4D:14:C8";"-75";"11";"18:37:17"
9;O;90;HFU Open;"86:8A:20:0A:F9:7F";"-92";"6";"18:37:14"
9;O;90;HFU Open;"86:8A:20:0A:F9:7F";"-92";"6";"18:37:17"
9;O;90;HFU Open;"6A:D7:9A:38:9B:6D";"-87";"48";"18:37:14"
9;O;90;HFU Open;"6A:D7:9A:38:9B:6D";"-89";"48";"18:37:17"
9;O;90;AP_KN_24;"00:27:22:82:29:6E";"-85";"9";"18:37:10"
9;O;90;AP_KN_24;"00:27:22:82:29:6E";"-85";"9";"18:37:14"
9;O;90;AP_KN_24;"00:27:22:82:29:6E";"-85";"9";"18:37:17"
9;O;90;HFU Open;"C2:FB:E4:4E:14:C8";"-71";"44";"18:37:10"
9;O;90;HFU Open;"C2:FB:E4:4E:14:C8";"-72";"44";"18:37:14"
9;O;90;HFU Open;"C2:FB:E4:4E:14:C8";"-72";"44";"18:37:17"
9;O;90;HFU Guest;"78:8A:20:0F:1C:62";"-68";"36";"18:37:17"
9;O;90;HFU Open;"86:8A:20:0F:32:63";"-89";"6";"18:37:14"
9;O;90;HFU Open;"86:8A:20:0F:32:63";"-89";"6";"18:37:17"
9;O;90;eduroam;"BE:FB:E4:4D:14:C8";"-76";"11";"18:37:10"
9;O;90;eduroam;"BE:FB:E4:4D:14:C8";"-75";"11";"18:37:14"
9;O;90;eduroam;"BE:FB:E4:4D:14:C8";"-75";"11";"18:37:17"
9;O;90;HFU Open;"82:83:C2:70:21:C4";"-75";"1";"18:37:10"
9;O;90;HFU Open;"82:83:C2:70:21:C4";"-72";"1";"18:37:14"
9;O;90;HFU Open;"82:83:C2:70:21:C4";"-73";"1";"18:37:17"
9;O;90;HFU Guest;"B4:FB:E4:4D:17:84";"-84";"1";"18:37:17"
9;O;90;HFU Guest;"78:8A:20:0F:32:CA";"-56";"36";"18:37:10"
9;O;90;HFU Guest;"78:8A:20:0F:32:CA";"-57";"36";"18:37:14"
9;O;90;HFU Guest;"78:8A:20:0F:32:CA";"-55";"36";"18:37:17"
9;O;90;NETGEAR24;"B0:7F:B9:84:60:74";"-83";"1";"18:37:10"
9;O;90;NETGEAR24;"B0:7F:B9:84:60:74";"-78";"1";"18:37:14"
9;O;90;NETGEAR24;"B0:7F:B9:84:60:74";"-81";"1";"18:37:17"
9;O;90;eduroam;"6A:D7:9A:28:9B:6C";"-88";"6";"18:37:10"
9;O;90;eduroam;"6A:D7:9A:28:9B:6C";"-86";"6";"18:37:14"
9;O;90;eduroam;"6A:D7:9A:28:9B:6C";"-84";"6";"18:37:17"
9;O;90;;"BA:FB:E4:80:96:DA";"-75";"1";"18:37:14"
9;O;90;;"BA:FB:E4:80:96:DA";"-75";"1";"18:37:17"
9;O;90;eduroam;"BE:FB:E4:4E:14:C8";"-72";"44";"18:37:10"
9;O;90;eduroam;"BE:FB:E4:4E:14:C8";"-72";"44";"18:37:14"
9;O;90;eduroam;"BE:FB:E4:4E:14:C8";"-71";"44";"18:37:17"
9;O;90;eduroam;"82:8A:20:0F:1C:62";"-70";"36";"18:37:10"
9;O;90;eduroam;"82:8A:20:0F:1C:62";"-70";"36";"18:37:14"
9;O;90;eduroam;"82:8A:20:0F:1C:62";"-69";"36";"18:37:17"
9;O;90;HFU Guest;"B4:FB:E4:4E:17:84";"-81";"44";"18:37:10"
9;O;90;HFU Guest;"B4:FB:E4:4E:17:84";"-82";"44";"18:37:14"
9;O;90;HFU Guest;"B4:FB:E4:4E:17:84";"-81";"44";"18:37:17"
9;O;90;HFU Open;"C2:FB:E4:84:75:A5";"-89";"6";"18:37:17"
9;O;90;eduroam;"7E:83:C2:70:21:C4";"-75";"1";"18:37:10"
9;O;90;eduroam;"7E:83:C2:70:21:C4";"-75";"1";"18:37:14"
9;O;90;eduroam;"7E:83:C2:70:21:C4";"-75";"1";"18:37:17"
9;S;180;eduroam;"82:8A:20:0F:32:CA";"-50";"36";"18:37:39"
9;S;180;eduroam;"82:8A:20:0F:32:CA";"-47";"36";"18:37:42"
9;S;180;HFU Open;"86:8A:20:0F:32:C3";"-76";"11";"18:37:39"
9;S;180;HFU Open;"86:8A:20:0F:32:C3";"-76";"11";"18:37:42"
9;S;180;HFU Guest;"68:D7:9A:68:9B:6D";"-83";"48";"18:37:39"
9;S;180;HFU Guest;"68:D7:9A:68:9B:6D";"-86";"48";"18:37:42"
9;S;180;HFU Open;"86:8A:20:0F:34:36";"-85";"48";"18:37:39"
9;S;180;HFU Open;"86:8A:20:0F:34:36";"-88";"48";"18:37:42"
9;S;180;;"BA:FB:E4:4D:17:84";"-84";"1";"18:37:39"
9;S;180;;"BA:FB:E4:4D:17:84";"-84";"1";"18:37:42"
9;S;180;;"7E:8A:20:0F:32:CA";"-52";"36";"18:37:39"
9;S;180;;"7E:8A:20:0F:32:CA";"-52";"36";"18:37:42"
9;S;180;HFU Guest;"78:8A:20:0F:1C:63";"-73";"1";"18:37:39"
9;S;180;HFU Guest;"78:8A:20:0F:1C:63";"-73";"1";"18:37:42"
9;S;180;RIS-Labor;"86:83:C2:21:95:67";"-91";"11";"18:37:39"
9;S;180;RIS-Labor;"86:83:C2:70:21:C3";"-78";"40";"18:37:39"
9;S;180;RIS-Labor;"86:83:C2:70:21:C3";"-78";"40";"18:37:42"
9;S;180;HFU Guest;"74:83:C2:70:21:C3";"-78";"40";"18:37:39"
9;S;180;HFU Guest;"74:83:C2:70:21:C3";"-78";"40";"18:37:42"
9;S;180;HFU Guest;"B4:FB:E4:4D:13:20";"-91";"11";"18:37:39"
9;S;180;HFU Guest;"74:83:C2:21:95:67";"-94";"11";"18:37:39"
9;S;180;HFU Guest;"74:83:C2:21:95:67";"-94";"11";"18:37:42"
9;S;180;HFU Guest;"78:8A:20:0F:32:CB";"-60";"6";"18:37:39"
9;S;180;HFU Guest;"78:8A:20:0F:32:CB";"-60";"6";"18:37:42"
9;S;180;HFU Guest;"B4:FB:E4:4E:13:20";"-88";"44";"18:37:39"
9;S;180;HFU Guest;"B4:FB:E4:4E:13:20";"-88";"44";"18:37:42"
9;S;180;;"BA:FB:E4:C7:5F:07";"-91";"11";"18:37:39"
9;S;180;;"BA:FB:E4:C7:5F:07";"-91";"11";"18:37:42"
9;S;180;eduroam;"6A:D7:9A:28:9B:6D";"-84";"48";"18:37:39"
9;S;180;eduroam;"6A:D7:9A:28:9B:6D";"-85";"48";"18:37:42"
9;S;180;tKonferenzGoogleHome.k;"FA:8F:CA:50:85:4B";"-84";"4";"18:37:39"
9;S;180;tKonferenzGoogleHome.k;"FA:8F:CA:50:85:4B";"-84";"4";"18:37:42"
9;S;180;eduroam;"82:8A:20:0F:1C:63";"-68";"1";"18:37:39"
9;S;180;eduroam;"82:8A:20:0F:1C:63";"-68";"1";"18:37:42"
9;S;180;HFU Guest;"78:8A:20:0F:32:C2";"-79";"36";"18:37:39"
9;S;180;HFU Guest;"78:8A:20:0F:32:C2";"-75";"36";"18:37:42"
9;S;180;eduroam;"82:8A:20:0F:32:CB";"-57";"6";"18:37:39"
9;S;180;eduroam;"82:8A:20:0F:32:CB";"-57";"6";"18:37:42"
9;S;180;;"6A:D7:9A:18:9B:6C";"-90";"6";"18:37:39"
9;S;180;;"6A:D7:9A:18:9B:6C";"-90";"6";"18:37:42"
9;S;180;;"7E:8A:20:0F:1C:63";"-68";"1";"18:37:39"
9;S;180;;"7E:8A:20:0F:1C:63";"-68";"1";"18:37:42"
9;S;180;HFU Guest;"B4:FB:E4:4D:14:C8";"-76";"11";"18:37:39"
9;S;180;HFU Guest;"B4:FB:E4:4D:14:C8";"-76";"11";"18:37:42"
9;S;180;;"BA:FB:E4:4D:13:20";"-93";"11";"18:37:39"
9;S;180;;"BA:FB:E4:4D:13:20";"-93";"11";"18:37:42"
9;S;180;HFU Open;"C2:FB:E4:80:96:DA";"-78";"1";"18:37:39"
9;S;180;HFU Open;"C2:FB:E4:80:96:DA";"-78";"1";"18:37:42"
9;S;180;eduroam;"82:8A:20:0F:32:C2";"-79";"36";"18:37:39"
9;S;180;eduroam;"82:8A:20:0F:32:C2";"-74";"36";"18:37:42"
9;S;180;HFU Guest;"B4:FB:E4:4E:14:C8";"-78";"44";"18:37:39"
9;S;180;HFU Guest;"B4:FB:E4:4E:14:C8";"-77";"44";"18:37:42"
9;S;180;HFU Open;"86:8A:20:0F:34:37";"-90";"1";"18:37:39"
9;S;180;HFU Open;"86:8A:20:0F:34:37";"-90";"1";"18:37:42"
9;S;180;;"BA:FB:E4:4E:13:20";"-88";"44";"18:37:39"
9;S;180;;"BA:FB:E4:4E:13:20";"-88";"44";"18:37:42"
9;S;180;;"7E:8A:20:0F:32:CB";"-46";"6";"18:37:39"
9;S;180;;"7E:8A:20:0F:32:CB";"-46";"6";"18:37:42"
9;S;180;HFU Guest;"78:8A:20:0F:32:63";"-89";"6";"18:37:39"
9;S;180;HFU Guest;"78:8A:20:0F:32:63";"-89";"6";"18:37:42"
9;S;180;HFU Open;"C2:FB:E4:80:96:D9";"-84";"36";"18:37:39"
9;S;180;HFU Open;"C2:FB:E4:80:96:D9";"-85";"36";"18:37:42"
9;S;180;RIS-Labor;"86:83:C2:70:21:C4";"-78";"1";"18:37:39"
9;S;180;RIS-Labor;"86:83:C2:70:21:C4";"-78";"1";"18:37:42"
9;S;180;HFU Guest;"74:83:C2:70:21:C4";"-72";"1";"18:37:39"
9;S;180;HFU Guest;"74:83:C2:70:21:C4";"-72";"1";"18:37:42"
9;S;180;eduroam;"BE:FB:E4:80:96:DA";"-78";"1";"18:37:39"
9;S;180;eduroam;"BE:FB:E4:80:96:DA";"-78";"1";"18:37:42"
9;S;180;;"7E:8A:20:0F:32:C2";"-81";"36";"18:37:39"
9;S;180;HFU Open;"86:8A:20:0F:1C:62";"-65";"36";"18:37:39"
9;S;180;HFU Open;"86:8A:20:0F:1C:62";"-67";"36";"18:37:42"
9;S;180;HFU Open;"C2:FB:E4:C7:5F:07";"-86";"11";"18:37:39"
9;S;180;HFU Open;"C2:FB:E4:C7:5F:07";"-86";"11";"18:37:42"
9;S;180;;"7A:83:C2:21:95:67";"-94";"11";"18:37:39"
9;S;180;;"7A:83:C2:21:95:67";"-94";"11";"18:37:42"
9;S;180;eduroam;"BE:FB:E4:80:96:D9";"-83";"36";"18:37:39"
9;S;180;eduroam;"BE:FB:E4:80:96:D9";"-85";"36";"18:37:42"
9;S;180;HFU Guest;"B4:FB:E4:84:75:A5";"-93";"6";"18:37:39"
9;S;180;HFU Guest;"B4:FB:E4:84:75:A5";"-93";"6";"18:37:42"
9;S;180;eduroam;"82:8A:20:0F:32:63";"-87";"6";"18:37:39"
9;S;180;eduroam;"82:8A:20:0F:32:63";"-87";"6";"18:37:42"
9;S;180;SHLAB02;"60:E3:27:AD:9B:62";"-82";"5";"18:37:39"
9;S;180;SHLAB02;"60:E3:27:AD:9B:62";"-82";"5";"18:37:42"
9;S;180;;"BA:FB:E4:4D:14:C8";"-77";"11";"18:37:39"
9;S;180;;"BA:FB:E4:4D:14:C8";"-77";"11";"18:37:42"
9;S;180;HFU Open;"C2:FB:E4:4D:17:84";"-84";"1";"18:37:39"
9;S;180;HFU Open;"C2:FB:E4:4D:17:84";"-84";"1";"18:37:42"
9;S;180;SHLAB01-5;"50:C7:BF:31:D3:96";"-86";"36";"18:37:39"
9;S;180;SHLAB01-5;"50:C7:BF:31:D3:96";"-86";"36";"18:37:42"
9;S;180;HFU Open;"86:8A:20:0F:32:CA";"-46";"36";"18:37:39"
9;S;180;HFU Open;"86:8A:20:0F:32:CA";"-47";"36";"18:37:42"
9;S;180;HFU Guest;"78:8A:20:0F:32:C3";"-76";"11";"18:37:39"
9;S;180;HFU Guest;"78:8A:20:0F:32:C3";"-76";"11";"18:37:42"
9;S;180;HFU Open;"C2:FB:E4:4E:17:84";"-83";"44";"18:37:39"
9;S;180;HFU Open;"C2:FB:E4:4E:17:84";"-79";"44";"18:37:42"
9;S;180;;"6A:D7:9A:18:9B:6D";"-91";"48";"18:37:39"
9;S;180;;"6A:D7:9A:18:9B:6D";"-91";"48";"18:37:42"
9;S;180;;"7A:83:C2:70:21:C4";"-75";"1";"18:37:39"
9;S;180;;"7A:83:C2:70:21:C4";"-75";"1";"18:37:42"
9;S;180;eduroam;"BE:FB:E4:4D:17:84";"-84";"1";"18:37:39"
9;S;180;eduroam;"BE:FB:E4:4D:17:84";"-84";"1";"18:37:42"
9;S;180;HFU Guest;"78:8A:20:0F:34:36";"-84";"48";"18:37:39"
9;S;180;HFU Guest;"78:8A:20:0F:34:36";"-88";"48";"18:37:42"
9;S;180;eduroam;"82:8A:20:0F:32:C3";"-78";"11";"18:37:39"
9;S;180;eduroam;"82:8A:20:0F:32:C3";"-78";"11";"18:37:42"
9;S;180;eduroam;"BE:FB:E4:4E:17:84";"-82";"44";"18:37:39"
9;S;180;eduroam;"BE:FB:E4:4E:17:84";"-79";"44";"18:37:42"
9;S;180;;"BA:FB:E4:84:75:A5";"-93";"6";"18:37:39"
9;S;180;;"BA:FB:E4:84:75:A5";"-93";"6";"18:37:42"
9;S;180;HFU Open;"6A:D7:9A:38:9B:6C";"-91";"6";"18:37:39"
9;S;180;HFU Open;"6A:D7:9A:38:9B:6C";"-91";"6";"18:37:42"
9;S;180;eduroam;"82:8A:20:0F:34:36";"-85";"48";"18:37:39"
9;S;180;eduroam;"82:8A:20:0F:34:36";"-88";"48";"18:37:42"
9;S;180;eduroam;"BE:FB:E4:C7:5F:07";"-88";"11";"18:37:39"
9;S;180;eduroam;"BE:FB:E4:C7:5F:07";"-88";"11";"18:37:42"
9;S;180;;"7E:8A:20:0F:32:C3";"-76";"11";"18:37:39"
9;S;180;;"7E:8A:20:0F:32:C3";"-76";"11";"18:37:42"
9;S;180;HFU Open;"86:8A:20:0F:1C:63";"-67";"1";"18:37:39"
9;S;180;HFU Open;"86:8A:20:0F:1C:63";"-67";"1";"18:37:42"
9;S;180;HFU Open;"82:83:C2:21:95:67";"-91";"11";"18:37:39"
9;S;180;HFU Open;"82:83:C2:70:21:C3";"-78";"40";"18:37:39"
9;S;180;HFU Open;"82:83:C2:70:21:C3";"-78";"40";"18:37:42"
9;S;180;HFU Open;"C2:FB:E4:4D:13:20";"-92";"11";"18:37:39"
9;S;180;HFU Open;"C2:FB:E4:4D:13:20";"-92";"11";"18:37:42"
9;S;180;SHLAB01;"50:C7:BF:31:D3:97";"-79";"4";"18:37:39"
9;S;180;SHLAB01;"50:C7:BF:31:D3:97";"-79";"4";"18:37:42"
9;S;180;HFU Open;"86:8A:20:0F:32:CB";"-60";"6";"18:37:39"
9;S;180;HFU Open;"86:8A:20:0F:32:CB";"-60";"6";"18:37:42"
9;S;180;HFU Open;"C2:FB:E4:4E:13:20";"-88";"44";"18:37:39"
9;S;180;HFU Open;"C2:FB:E4:4E:13:20";"-91";"44";"18:37:42"
9;S;180;eduroam;"82:8A:20:0A:EF:67";"-89";"6";"18:37:39"
9;S;180;eduroam;"82:8A:20:0A:EF:67";"-89";"6";"18:37:42"
9;S;180;eduroam;"7E:83:C2:70:21:C3";"-78";"40";"18:37:39"
9;S;180;eduroam;"7E:83:C2:70:21:C3";"-78";"40";"18:37:42"
9;S;180;eduroam;"BE:FB:E4:4D:13:20";"-90";"11";"18:37:39"
9;S;180;eduroam;"BE:FB:E4:4D:13:20";"-90";"11";"18:37:42"
9;S;180;iKettle 2.0:1e;"5E:CF:7F:06:DE:1E";"-94";"6";"18:37:39"
9;S;180;iKettle 2.0:1e;"5E:CF:7F:06:DE:1E";"-94";"6";"18:37:42"
9;S;180;HFU Open;"86:8A:20:0F:32:C2";"-79";"36";"18:37:39"
9;S;180;HFU Open;"86:8A:20:0F:32:C2";"-74";"36";"18:37:42"
9;S;180;HFU Guest;"B4:FB:E4:80:96:DA";"-78";"1";"18:37:39"
9;S;180;HFU Guest;"B4:FB:E4:80:96:DA";"-78";"1";"18:37:42"
9;S;180;HFU Guest;"78:8A:20:0F:34:37";"-87";"1";"18:37:39"
9;S;180;HFU Guest;"78:8A:20:0F:34:37";"-87";"1";"18:37:42"
9;S;180;eduroam;"BE:FB:E4:4E:13:20";"-88";"44";"18:37:39"
9;S;180;eduroam;"BE:FB:E4:4E:13:20";"-91";"44";"18:37:42"
9;S;180;HFU Guest;"68:D7:9A:68:9B:6C";"-89";"6";"18:37:39"
9;S;180;HFU Guest;"68:D7:9A:68:9B:6C";"-89";"6";"18:37:42"
9;S;180;;"7E:8A:20:0A:EF:67";"-90";"6";"18:37:39"
9;S;180;;"7E:8A:20:0A:EF:67";"-90";"6";"18:37:42"
9;S;180;HFU Guest;"B4:FB:E4:80:96:D9";"-85";"36";"18:37:39"
9;S;180;HFU Guest;"B4:FB:E4:80:96:D9";"-85";"36";"18:37:42"
9;S;180;HFU Open;"C2:FB:E4:4D:14:C8";"-77";"11";"18:37:39"
9;S;180;HFU Open;"C2:FB:E4:4D:14:C8";"-77";"11";"18:37:42"
9;S;180;HFU Open;"86:8A:20:0A:F9:7F";"-92";"6";"18:37:39"
9;S;180;HFU Open;"6A:D7:9A:38:9B:6D";"-83";"48";"18:37:39"
9;S;180;HFU Open;"6A:D7:9A:38:9B:6D";"-85";"48";"18:37:42"
9;S;180;AP_KN_24;"00:27:22:82:29:6E";"-85";"9";"18:37:39"
9;S;180;HFU Open;"C2:FB:E4:4E:14:C8";"-78";"44";"18:37:39"
9;S;180;HFU Open;"C2:FB:E4:4E:14:C8";"-77";"44";"18:37:42"
